event_day,symbol,strike,expiration,call_put,price,size_count,total_size,millionD
180316,TZA   ,10.000,190118,C,2.15,226,1753,0.378
180316,MU    ,60.000,200117,C,16.39,21,186,0.309
180316,MU    ,70.000,200117,P,19.93,22,130,0.258
180316,BAC   ,42.000,200117,P,10.25,24,240,0.246
180316,MU    ,55.000,190118,C,13.87,23,169,0.232
180316,LFIN  ,40.000,180921,C,9.16,20,199,0.186
180316,GE    ,13.000,200117,C,3.30,22,459,0.151
180316,CHK   ,4.500,190118,P,1.64,34,835,0.137
180316,COTY  ,16.000,180921,C,3.67,151,356,0.131
180316,CRR   ,11.000,180921,P,4.15,31,299,0.125
180316,GE    ,22.000,200117,P,7.77,33,156,0.121
180316,RIG   ,10.000,200117,C,2.50,108,484,0.121
180316,ABX   ,10.000,200117,C,3.58,23,320,0.114
180316,TEVA  ,15.000,190118,C,4.77,29,223,0.106
180316,AEO   ,15.000,190118,C,5.57,30,169,0.094
180316,MDXG  ,5.000,180921,P,1.09,28,682,0.076
180316,CY    ,16.000,180921,C,3.36,29,192,0.065
180316,HMNY  ,5.000,180817,P,2.36,27,242,0.057
180316,AMRS  ,10.000,180921,P,3.63,20,135,0.049
180316,CHK   ,4.000,190118,P,1.26,27,138,0.017
180315,JDST  ,45.000,190118,C,21.60,349,1152,2.491
180315,SVXY  ,110.000,180921,P,97.30,60,220,2.141
180315,MU    ,52.500,180720,C,10.53,86,1844,1.943
180315,AIG   ,45.000,190118,C,11.32,348,1378,1.562
180315,TWTR  ,30.000,180921,C,8.47,141,736,0.616
180315,ROKU  ,43.000,180720,P,11.70,21,426,0.498
180315,AAL   ,85.000,190118,P,29.66,40,126,0.374
180315,JDST  ,45.000,190118,P,12.33,88,302,0.373
180315,MU    ,55.000,190118,C,13.04,32,263,0.343
180315,MOMO  ,45.000,190118,P,11.82,47,202,0.239
180315,WATT  ,30.000,180817,P,12.57,25,179,0.225
180315,MOMO  ,40.000,190118,P,8.64,44,208,0.180
180315,HIMX  ,14.000,180615,P,6.82,30,221,0.150
180315,AMD   ,12.000,190118,P,2.41,47,638,0.148
180315,BB    ,10.000,180615,C,3.39,23,425,0.145
180315,AAOI  ,30.000,190118,P,8.26,35,135,0.112
180315,ETSY  ,20.000,180615,C,8.69,37,124,0.108
180315,IPAY  ,30.000,180615,C,8.49,28,128,0.108
180315,GE    ,22.000,200117,P,7.67,36,133,0.102
180315,PBR   ,10.000,190118,C,4.78,77,194,0.093
180315,FPRX  ,15.000,180921,C,5.18,37,151,0.078
180315,AMD   ,13.000,181019,P,2.81,37,272,0.076
180315,FPRX  ,17.500,180921,C,3.72,34,205,0.076
180315,AMLP  ,8.000,200117,C,1.92,38,293,0.056
180315,HBI   ,18.000,200117,C,4.01,25,118,0.048
180315,UNIT  ,2.500,200117,P,0.55,79,599,0.033
180315,AVEO  ,3.000,200117,C,1.29,52,226,0.029
180315,SDRL  ,1.000,190118,P,0.86,42,315,0.027
180315,INFI  ,2.000,180720,C,0.92,99,259,0.024
180315,SDRL  ,1.000,181019,P,0.88,23,266,0.023
180315,NGD   ,2.000,190118,C,0.78,30,169,0.013
180314,AFL   ,67.500,190118,C,24.78,182,2529,6.258
180314,AIG   ,45.000,190118,C,11.61,481,1552,1.797
180314,MU    ,21.000,180720,C,37.00,28,438,1.621
180314,NVDA  ,225.000,190118,C,49.77,90,221,1.100
180314,BIIB  ,370.000,190118,P,86.27,69,112,0.966
180314,AAL   ,85.000,190118,P,29.21,104,199,0.582
180314,VXX   ,38.000,180921,P,7.77,34,555,0.432
180314,MU    ,70.000,200117,P,20.36,39,193,0.394
180314,TWTR  ,25.000,180615,C,11.99,50,241,0.290
180314,PGNX  ,5.000,190118,C,3.60,38,798,0.288
180314,VXX   ,41.000,180921,P,9.69,27,295,0.286
180314,MU    ,50.000,190118,C,15.60,34,180,0.281
180314,SVXY  ,10.000,190118,C,3.46,26,779,0.271
180314,SIRI  ,10.000,200117,P,3.93,85,673,0.266
180314,ETSY  ,22.500,180615,C,6.47,36,388,0.253
180314,UVXY  ,6.000,200117,C,10.26,70,198,0.202
180314,MU    ,50.000,180720,C,12.29,27,161,0.196
180314,MU    ,60.000,200117,C,16.00,26,107,0.172
180314,VXX   ,46.000,190118,P,16.22,28,105,0.170
180314,AMD   ,10.000,200117,P,2.08,43,731,0.152
180314,AAOI  ,35.000,180615,P,7.60,44,196,0.149
180314,TWTR  ,45.000,190118,P,11.58,30,128,0.149
180314,UVXY  ,20.000,200117,C,6.93,30,214,0.148
180314,TWTR  ,30.000,180615,C,7.18,20,199,0.143
180314,HMNY  ,5.000,180817,P,2.18,21,430,0.094
180314,AMD   ,10.000,190118,C,3.07,40,296,0.091
180314,HIMX  ,12.000,180615,P,4.66,54,187,0.087
180314,HIMX  ,11.000,180615,P,3.75,40,164,0.062
180314,KGC   ,3.000,190118,C,1.05,21,147,0.015
180313,BRKB  ,150.000,190118,C,67.97,641,1670,11.347
180313,AFL   ,67.500,190118,C,24.95,205,1893,4.733
180313,SPY   ,201.000,180615,C,79.42,21,363,2.883
180313,MSFT  ,50.000,190621,C,45.63,23,316,1.443
180313,DVMT  ,60.000,180720,C,19.00,88,644,1.224
180313,BA    ,300.000,190118,C,63.92,26,168,1.070
180313,MU    ,50.000,180720,C,14.05,58,762,1.065
180313,QCOM  ,55.000,200117,C,11.24,101,869,0.976
180313,NVDA  ,225.000,190118,C,51.02,95,188,0.957
180313,TWTR  ,47.000,190118,P,14.18,40,467,0.662
180313,AIG   ,45.000,190118,C,12.05,188,537,0.648
180313,SVXY  ,25.000,190118,P,12.16,27,503,0.612
180313,MU    ,65.000,200117,C,15.03,59,388,0.588
180313,M     ,13.000,190118,C,16.68,32,327,0.545
180313,MU    ,50.000,190118,C,17.16,56,299,0.521
180313,MU    ,40.000,190118,C,24.13,39,206,0.492
180313,IBKR  ,55.000,180615,C,18.80,21,250,0.469
180313,MU    ,60.000,200117,C,17.34,30,241,0.419
180313,MU    ,50.000,200117,C,21.62,22,181,0.401
180313,MU    ,55.000,190118,C,14.77,76,267,0.389
180313,QQQ   ,143.000,180615,C,31.59,21,114,0.360
180313,TWTR  ,30.000,190118,C,8.64,55,412,0.355
180313,SKX   ,30.000,180720,C,12.01,26,282,0.340
180313,VXX   ,47.000,190118,P,17.07,22,192,0.328
180313,MU    ,40.000,180720,C,22.09,27,132,0.293
180313,MU    ,45.000,190118,C,20.39,28,139,0.285
180313,MU    ,50.000,180615,C,12.73,39,215,0.277
180313,QCOM  ,40.000,190118,C,20.32,20,127,0.256
180313,X     ,32.000,180720,C,11.36,25,185,0.212
180313,INTC  ,40.000,190118,C,13.87,30,148,0.207
180313,NBR   ,9.000,180615,P,2.02,30,977,0.197
180313,SQ    ,50.000,190118,C,10.36,21,175,0.179
180313,IP    ,50.000,200117,C,10.24,23,166,0.170
180313,GE    ,18.000,190118,P,3.90,49,401,0.156
180313,EEM   ,39.000,180921,C,11.26,25,128,0.144
180313,BB    ,10.000,180615,C,3.05,29,473,0.141
180313,MU    ,55.000,181019,C,12.70,27,103,0.131
180313,TWTR  ,29.000,180615,C,7.19,26,171,0.125
180313,BKF   ,38.000,180615,C,10.53,30,106,0.112
180313,AMD   ,12.000,200117,C,3.38,35,255,0.086
180313,GE    ,13.000,200117,C,3.56,26,244,0.086
180313,AMD   ,10.000,190118,C,3.17,24,218,0.069
180313,RVLT  ,5.000,180615,P,1.36,27,400,0.054
180313,PBR   ,12.000,180720,C,3.13,37,141,0.045
180313,VALE  ,10.000,190118,C,3.60,48,114,0.041
180313,APRN  ,3.000,180720,P,1.00,24,346,0.035
180312,BRKB  ,150.000,190118,C,68.50,68,1188,8.141
180312,CELG  ,150.000,190118,P,57.73,24,240,1.386
180312,MU    ,40.000,190118,C,22.31,41,452,1.018
180312,NFLX  ,300.000,190118,C,64.59,53,154,0.995
180312,MU    ,46.000,180720,C,14.82,39,611,0.912
180312,MU    ,50.000,180720,C,12.25,90,707,0.883
180312,MU    ,50.000,190118,C,15.40,102,531,0.814
180312,MU    ,55.000,190118,C,12.40,96,662,0.805
180312,MU    ,45.000,190118,C,18.65,58,379,0.706
180312,AAL   ,85.000,190118,P,29.16,98,238,0.693
180312,MU    ,35.000,190118,C,26.97,21,206,0.554
180312,MU    ,50.000,180615,C,11.56,40,372,0.423
180312,MU    ,65.000,200117,C,13.65,27,290,0.407
180312,VXX   ,30.000,190118,P,6.03,25,661,0.400
180312,MU    ,47.000,190118,C,17.60,23,209,0.365
180312,YY    ,100.000,190118,C,31.58,27,110,0.347
180312,MU    ,40.000,180720,C,20.07,28,166,0.331
180312,BAC   ,42.000,190621,P,9.34,35,350,0.327
180312,GBT   ,55.000,180615,C,11.29,26,277,0.313
180312,MU    ,45.000,180720,C,15.95,35,186,0.301
180312,OCLR  ,7.000,190118,C,3.05,43,992,0.298
180312,MU    ,48.000,180720,C,13.20,49,218,0.290
180312,BKF   ,38.000,180615,C,10.80,64,264,0.285
180312,SRPT  ,75.000,190118,C,16.50,63,157,0.259
180312,BB    ,10.000,180615,C,3.19,40,765,0.242
180312,AOBC  ,5.000,200117,C,6.52,63,369,0.240
180312,MU    ,60.000,200117,C,15.71,37,144,0.227
180312,SRPT  ,70.000,190118,C,19.48,46,106,0.206
180312,VXX   ,46.000,190118,P,16.48,21,122,0.201
180312,SRPT  ,70.000,180817,C,14.73,72,136,0.200
180312,SQ    ,45.000,180615,C,10.23,21,183,0.189
180312,GE    ,13.000,200117,C,4.03,42,443,0.179
180312,AMD   ,15.000,190118,P,4.62,59,359,0.163
180312,LFIN  ,35.000,180921,P,13.81,39,110,0.151
180312,TWTR  ,30.000,180615,C,6.90,20,201,0.139
180312,FCAU  ,15.000,190118,C,7.30,40,187,0.137
180312,PGNX  ,5.000,190118,C,3.89,21,280,0.109
180312,GE    ,20.000,180615,P,4.86,20,206,0.100
180312,AMD   ,10.000,190118,C,3.31,29,197,0.066
180312,CHK   ,5.000,190118,P,2.04,57,282,0.058
180312,PBR   ,12.000,180720,C,3.19,37,156,0.050
180312,CHK   ,4.000,190118,P,1.24,20,288,0.036
180309,SNAP  ,15.000,190118,C,4.90,173,3603,1.767
180309,SVXY  ,110.000,180921,P,97.20,24,173,1.682
180309,UNH   ,290.000,200117,P,69.84,96,200,1.398
180309,AIG   ,45.000,190118,C,12.30,180,773,0.954
180309,MU    ,50.000,190118,C,11.83,61,704,0.837
180309,BUD   ,95.000,200117,C,25.14,46,306,0.768
180309,PEP   ,155.000,190118,P,42.99,48,164,0.705
180309,BAC   ,25.000,190118,C,8.49,51,809,0.687
180309,AAL   ,85.000,190118,P,29.64,52,169,0.500
180309,RACE  ,110.000,200117,C,33.73,66,135,0.455
180309,VXX   ,39.000,180921,P,8.85,33,511,0.450
180309,AOBC  ,5.000,200117,C,6.66,104,660,0.436
180309,AMD   ,12.000,190118,P,2.41,65,1487,0.360
180309,RRC   ,17.000,200117,P,4.37,113,658,0.287
180309,BKF   ,38.000,180615,C,10.58,84,236,0.249
180309,MU    ,50.000,181019,C,10.39,21,232,0.237
180309,ABX   ,10.000,190118,C,2.47,37,816,0.201
180309,MU    ,40.000,180720,C,15.78,23,121,0.188
180309,MU    ,45.000,190118,C,14.72,26,117,0.171
180309,INTC  ,45.000,190118,C,9.17,38,178,0.164
180309,VNET  ,10.000,190118,P,2.64,32,454,0.120
180309,KGC   ,3.000,190118,C,0.98,67,1043,0.101
180309,VXX   ,40.000,180921,P,9.76,21,100,0.098
180309,AMD   ,10.000,190118,C,3.34,33,289,0.097
180309,AMD   ,12.000,200117,C,3.33,22,288,0.096
180309,BB    ,10.000,180615,C,3.16,49,209,0.067
180309,WPM   ,15.000,200117,C,6.13,22,107,0.066
180309,QD    ,15.000,180817,C,3.03,24,149,0.045
180309,FCEL  ,3.000,181019,P,1.56,32,257,0.040
180309,SNSS  ,6.000,180720,C,1.47,61,365,0.033
180309,GERN  ,2.000,180615,C,1.05,25,285,0.030
180309,CLMT  ,7.000,190118,C,1.78,26,127,0.023
180308,AIG   ,45.000,190118,C,12.38,670,2938,3.654
180308,INCY  ,100.000,200117,C,21.72,150,1417,3.071
180308,SVXY  ,110.000,180921,P,97.45,72,256,2.495
180308,PEP   ,155.000,190118,P,43.34,68,338,1.465
180308,EDIT  ,25.000,190118,C,20.40,69,711,1.450
180308,FCAU  ,15.000,190118,C,7.47,87,1206,0.903
180308,MU    ,50.000,190118,C,12.25,50,700,0.861
180308,NVDA  ,220.000,190118,C,47.89,51,174,0.840
180308,AOBC  ,5.000,200117,C,6.42,234,1226,0.787
180308,PRTA  ,40.000,180615,C,9.65,318,785,0.758
180308,PEP   ,165.000,200117,P,53.50,50,136,0.728
180308,NFLX  ,300.000,190118,C,61.98,25,110,0.686
180308,TWLO  ,32.000,180720,C,8.87,68,573,0.508
180308,C     ,50.000,180615,C,24.00,27,190,0.456
180308,AIG   ,45.000,200117,C,13.44,50,331,0.445
180308,AIG   ,50.000,200117,C,10.30,54,411,0.421
180308,CLMT  ,7.000,190118,C,1.90,252,1953,0.373
180308,C     ,95.000,200117,P,23.27,24,150,0.349
180308,MU    ,45.000,190118,C,15.09,23,214,0.323
180308,BGS   ,35.000,180817,P,9.37,57,332,0.309
180308,WSM   ,65.000,180817,P,13.88,35,195,0.272
180308,SQ    ,70.000,180615,P,18.43,31,121,0.223
180308,KR    ,18.000,180720,C,6.01,26,324,0.192
180308,BB    ,12.000,190118,C,2.76,36,670,0.184
180308,SQ    ,50.000,190118,C,10.87,22,162,0.178
180308,SQ    ,45.000,180615,C,9.77,21,130,0.128
180308,BB    ,10.000,190118,C,4.02,59,195,0.079
180308,AMD   ,12.000,190118,C,2.47,57,297,0.074
180308,SDRL  ,2.000,190118,P,1.85,23,388,0.072
180308,KR    ,20.000,190118,C,4.75,37,148,0.070
180308,RCII  ,11.000,180615,P,3.24,35,211,0.068
180308,AMD   ,10.000,190118,C,3.49,20,169,0.058
180308,BB    ,10.000,180615,C,3.23,42,182,0.057
180308,TEVA  ,15.000,180615,C,4.48,55,108,0.048
180308,VALE  ,10.000,190118,C,3.41,21,141,0.048
180308,PBR   ,12.000,180720,C,2.86,35,142,0.041
180308,LYG   ,3.000,180720,C,0.86,32,329,0.028
180307,FB    ,100.000,190118,C,84.07,361,2881,24.138
180307,SVXY  ,110.000,180921,P,97.85,38,267,2.613
180307,MU    ,50.000,190118,C,11.74,60,803,0.936
180307,W     ,60.000,200117,C,37.99,70,221,0.847
180307,NVDA  ,200.000,190118,C,60.34,24,124,0.746
180307,AIG   ,45.000,190118,C,13.52,60,447,0.604
180307,QURE  ,15.000,180720,C,12.04,26,307,0.367
180307,SQ    ,50.000,190118,C,10.18,28,298,0.306
180307,QD    ,7.500,180817,C,8.30,35,341,0.283
180307,TWTR  ,47.000,190118,P,14.12,27,188,0.265
180307,AMAT  ,50.000,180720,C,11.25,21,205,0.226
180307,MU    ,47.000,180720,C,10.15,22,160,0.165
180307,SFIX  ,27.000,180615,P,7.03,24,231,0.162
180307,WSM   ,65.000,180817,P,13.81,28,106,0.146
180307,PBR   ,12.000,180720,C,2.97,65,490,0.143
180307,TWTR  ,30.000,180615,C,6.81,32,206,0.140
180307,AMD   ,12.000,190118,C,2.71,46,514,0.135
180307,TWTR  ,25.000,180615,C,10.94,26,121,0.132
180307,TWTR  ,29.000,180921,C,8.94,29,144,0.129
180307,AMD   ,10.000,190118,C,3.74,22,342,0.126
180307,KGC   ,3.000,190118,C,1.03,102,1174,0.121
180307,BB    ,10.000,180615,C,2.79,64,412,0.115
180307,GE    ,13.000,200117,C,3.57,25,299,0.105
180307,QD    ,12.500,180817,C,3.91,48,228,0.090
180307,AMD   ,11.000,180720,C,2.49,29,305,0.077
180307,TWTR  ,31.000,180921,C,7.70,25,100,0.077
180307,GSVC  ,7.500,180615,C,1.73,26,193,0.033
180307,NUAN  ,14.000,180720,C,3.11,35,106,0.033
180307,MRNS  ,5.000,181019,C,1.50,30,203,0.031
180306,SVXY  ,110.000,180921,P,97.50,85,330,3.218
180306,GE    ,30.000,190118,P,15.44,87,865,1.334
180306,NVDA  ,225.000,190118,C,46.39,122,215,0.999
180306,MU    ,50.000,190118,C,11.45,101,842,0.965
180306,NVDA  ,220.000,190118,C,49.21,80,172,0.847
180306,MU    ,42.000,190118,C,15.80,60,511,0.807
180306,NFLX  ,300.000,190118,C,65.20,37,110,0.716
180306,VXX   ,50.000,190118,C,12.05,32,558,0.672
180306,MU    ,50.000,200117,C,16.01,26,354,0.568
180306,QCOM  ,55.000,200117,C,13.65,45,357,0.485
180306,XLI   ,60.000,180615,C,16.61,86,265,0.439
180306,V     ,100.000,180615,C,23.19,29,183,0.432
180306,IEMG  ,46.000,180615,C,13.53,78,312,0.421
180306,WSM   ,65.000,180817,P,13.67,67,230,0.315
180306,VXX   ,36.000,180615,C,11.02,155,283,0.311
180306,MU    ,45.000,190118,C,14.37,43,208,0.298
180306,WEN   ,14.000,180817,C,3.12,104,954,0.298
180306,DB    ,15.000,200117,C,3.75,167,752,0.282
180306,MU    ,45.000,180720,C,11.57,38,238,0.276
180306,MU    ,47.000,180720,C,10.21,30,255,0.259
180306,MU    ,39.000,180720,C,16.33,31,149,0.244
180306,RIG   ,10.000,200117,C,2.41,153,907,0.219
180306,PBR   ,12.000,180720,C,3.27,99,616,0.202
180306,MU    ,40.000,180720,C,15.42,22,128,0.196
180306,XLE   ,85.000,190118,P,17.89,20,104,0.186
180306,BB    ,10.000,180615,C,2.91,112,527,0.153
180306,NUAN  ,14.000,180720,C,3.07,94,500,0.153
180306,AMD   ,10.000,190118,C,3.30,23,429,0.141
180306,TWTR  ,30.000,180615,C,6.28,22,137,0.086
180306,GE    ,13.000,190118,C,2.74,33,305,0.084
180306,CHK   ,4.500,190118,P,1.67,21,359,0.060
180306,ENPH  ,2.500,180817,C,1.68,22,106,0.018
180305,BRKB  ,150.000,190118,C,58.28,63,1103,6.422
180305,SVXY  ,110.000,180921,P,97.95,20,350,3.428
180305,C     ,100.000,190621,P,27.19,47,203,0.554
180305,KSS   ,57.500,190118,C,13.25,28,400,0.530
180305,V     ,85.000,180615,C,36.67,45,143,0.526
180305,PBR   ,12.000,180720,C,3.16,266,1582,0.499
180305,TWTR  ,29.000,180615,C,7.09,21,662,0.479
180305,FCAU  ,15.000,190118,C,6.22,124,749,0.467
180305,MU    ,45.000,180720,C,9.61,33,428,0.411
180305,MU    ,40.000,190118,C,15.28,20,259,0.408
180305,NUAN  ,14.000,180720,C,3.07,358,1324,0.407
180305,MU    ,45.000,190118,C,12.12,31,272,0.331
180305,SQ    ,45.000,190118,C,11.45,39,285,0.323
180305,GDX   ,12.000,190118,C,9.76,32,328,0.320
180305,M     ,20.000,190118,C,10.47,24,275,0.286
180305,XLI   ,60.000,180921,C,16.08,27,176,0.283
180305,IEMG  ,46.000,180615,C,12.90,60,214,0.276
180305,MU    ,44.000,180720,C,10.20,35,257,0.259
180305,TBT   ,35.000,200117,C,7.03,51,355,0.248
180305,BB    ,10.000,180615,C,2.79,272,872,0.243
180305,FEYE  ,15.000,190118,C,4.30,21,548,0.236
180305,SQ    ,40.000,190118,C,14.43,20,156,0.227
180305,TGTX  ,15.000,180817,C,3.77,94,568,0.213
180305,SQ    ,40.000,180615,C,11.08,24,167,0.179
180305,MU    ,47.000,190118,C,10.82,26,158,0.173
180305,X     ,55.000,180720,P,11.39,25,136,0.155
180305,UVXY  ,16.000,180615,P,3.94,39,259,0.102
180305,GE    ,13.000,190118,C,2.60,31,287,0.074
180305,GE    ,18.000,180921,P,3.71,38,157,0.058
180305,GE    ,13.000,200117,C,3.63,20,154,0.056
180305,FIT   ,6.000,180817,P,1.38,20,400,0.055
180305,LYG   ,3.000,180720,C,0.81,25,641,0.052
180305,CHK   ,3.000,190118,C,0.81,80,587,0.047
180305,VRX   ,12.000,180720,C,4.18,24,105,0.044
180305,SRNE  ,7.500,180921,C,2.04,24,180,0.038
180305,FTR   ,4.000,180720,C,3.32,34,103,0.034
180305,SWN   ,3.000,180921,C,1.62,21,160,0.026
180305,PTX   ,2.500,180817,C,1.00,27,200,0.020
180302,GOOG  ,700.000,200117,C,411.53,78,354,14.568
180302,SVXY  ,110.000,180921,P,98.36,64,350,3.443
180302,NFLX  ,250.000,180615,C,57.64,31,256,1.448
180302,C     ,95.000,200117,P,24.97,103,437,1.092
180302,C     ,95.000,190621,P,23.96,38,338,0.810
180302,BA    ,300.000,190118,C,64.58,24,123,0.780
180302,VXX   ,42.000,180921,P,8.73,51,782,0.678
180302,MRK   ,40.000,200117,C,14.25,29,426,0.607
180302,RACE  ,110.000,200117,C,31.21,95,177,0.553
180302,AIG   ,45.000,190118,C,12.04,80,412,0.491
180302,DVY   ,70.000,180615,C,25.88,67,182,0.472
180302,JKS   ,18.000,190118,C,4.35,240,1069,0.463
180302,V     ,85.000,180615,C,35.91,64,126,0.453
180302,BAC   ,25.000,190118,C,7.16,86,620,0.446
180302,BABA  ,175.000,200117,C,40.83,22,106,0.434
180302,JD    ,37.000,190118,C,10.05,23,330,0.331
180302,MU    ,45.000,190118,C,10.21,30,318,0.324
180302,UVXY  ,9.000,190118,C,11.72,63,232,0.273
180302,GDX   ,14.000,190118,C,8.04,23,318,0.256
180302,AEM   ,50.000,180817,P,11.84,22,211,0.250
180302,OMER  ,4.000,180817,C,5.10,38,445,0.227
180302,MTSI  ,30.000,180817,P,9.78,32,229,0.225
180302,JD    ,40.000,190118,C,8.20,37,242,0.198
180302,CHK   ,4.000,190118,P,1.44,160,1052,0.151
180302,BAC   ,27.000,190118,C,5.81,32,250,0.144
180302,AMD   ,14.000,180720,P,2.96,28,421,0.124
180302,XHB   ,31.000,180921,C,9.55,20,125,0.119
180302,KGC   ,3.000,190118,C,1.06,107,1039,0.110
180302,CLF   ,7.000,200117,C,3.25,56,303,0.098
180302,MOMO  ,30.000,180720,C,6.15,25,142,0.088
180302,AMD   ,10.000,190118,C,3.15,33,270,0.084
180302,PBR   ,20.000,180921,P,6.22,20,124,0.077
180302,OPK   ,4.000,180921,P,1.49,38,500,0.075
180302,AMD   ,10.000,200117,C,4.30,26,143,0.061
180302,IAG   ,4.500,190118,C,1.50,64,406,0.061
180302,FTR   ,11.000,180720,P,5.07,32,106,0.054
180302,BB    ,10.000,180615,C,2.65,59,169,0.044
180302,WFT   ,3.000,180817,P,0.71,24,631,0.044
180302,AMD   ,10.000,180720,C,2.52,25,152,0.039
180302,SWN   ,3.000,180921,C,1.37,25,278,0.037
180302,LYG   ,3.000,180720,C,0.82,65,434,0.036
180302,NYMX  ,4.000,180817,P,1.06,27,284,0.030
180302,F     ,11.870,200117,P,2.68,20,100,0.027
180302,UVXY  ,5.000,200117,P,1.89,24,128,0.024
180301,SVXY  ,110.000,180921,P,97.65,30,375,3.662
180301,BAC   ,10.000,190118,C,21.65,27,993,2.148
180301,JPM   ,75.000,190118,C,39.35,25,469,1.847
180301,ZION  ,38.000,200117,C,18.43,48,599,1.106
180301,BAC   ,20.000,190118,C,12.31,21,771,0.952
180301,VXX   ,40.000,180615,C,9.90,62,949,0.933
180301,UNH   ,185.000,180615,C,43.54,87,168,0.733
180301,NVDA  ,200.000,180615,C,42.63,41,143,0.611
180301,AAPL  ,150.000,190118,C,33.11,23,160,0.541
180301,GM    ,30.000,200117,C,10.41,30,469,0.491
180301,MU    ,45.000,190118,C,9.60,51,439,0.418
180301,DIS   ,85.000,200117,C,25.77,60,157,0.406
180301,AIG   ,45.000,190118,C,12.72,35,298,0.377
180301,WFC   ,50.000,200117,C,12.23,33,287,0.353
180301,INTC  ,40.000,190118,C,10.06,24,325,0.323
180301,FOLD  ,9.000,180615,C,5.83,20,539,0.319
180301,FOLD  ,10.000,180615,C,5.13,21,592,0.305
180301,MU    ,40.000,190118,C,12.65,23,237,0.296
180301,UNIT  ,7.500,200117,P,1.95,54,1472,0.287
180301,VXX   ,35.000,190118,P,7.87,24,361,0.281
180301,CDE   ,15.000,200117,P,7.50,20,364,0.273
180301,VXX   ,34.000,180921,C,15.51,22,175,0.271
180301,LYG   ,3.000,180720,C,0.86,218,2803,0.241
180301,LB    ,35.000,200117,C,13.25,34,171,0.227
180301,GE    ,13.000,200117,C,3.34,54,598,0.198
180301,X     ,50.000,200117,C,10.69,20,152,0.163
180301,UVXY  ,6.000,180921,C,11.79,25,136,0.162
180301,VXX   ,44.000,180921,C,11.54,20,139,0.161
180301,AMD   ,10.000,190118,C,3.34,27,355,0.119
180301,FTR   ,12.000,180720,P,5.90,25,195,0.115
180301,VALE  ,10.000,190118,C,4.13,38,259,0.108
180301,VRX   ,15.000,190118,C,3.39,36,282,0.097
180301,VRX   ,15.000,200117,C,4.86,20,136,0.066
180301,SWN   ,3.000,180921,C,1.03,90,579,0.060
180301,THC   ,12.000,200117,P,2.45,48,220,0.054
180301,EXEL  ,25.000,190118,C,5.18,30,101,0.051
180301,GE    ,18.000,190118,P,4.24,25,110,0.046
180301,FIT   ,5.000,200117,C,1.31,22,243,0.032
180301,UVXY  ,10.000,180921,P,2.06,26,132,0.027
180301,AKS   ,5.000,180615,C,1.02,25,232,0.025
180301,WFT   ,3.500,190118,P,1.09,20,172,0.019
180301,JCP   ,4.000,190118,C,0.90,29,163,0.015
180228,BAC   ,25.000,190118,C,8.35,182,4319,3.608
180228,C     ,100.000,190621,P,24.27,121,706,1.713
180228,LFIN  ,20.000,180615,C,15.11,74,830,1.256
180228,NKE   ,55.000,180720,C,13.57,70,889,1.205
180228,DIS   ,85.000,200117,C,26.37,73,189,0.499
180228,WFC   ,50.000,200117,C,12.81,30,380,0.487
180228,GM    ,30.000,200117,C,11.05,31,398,0.442
180228,C     ,100.000,200117,P,25.43,28,160,0.407
180228,UVXY  ,15.000,190118,P,7.10,38,505,0.357
180228,TBT   ,35.000,200117,C,7.19,53,358,0.258
180228,TEVA  ,15.000,190118,C,5.56,70,464,0.258
180228,FTR   ,5.000,200117,C,2.73,74,930,0.257
180228,UAA   ,25.000,180720,P,8.28,23,301,0.251
180228,AMAT  ,45.000,200117,C,18.54,22,125,0.232
180228,GE    ,13.000,200117,C,3.40,30,661,0.229
180228,LFIN  ,30.000,180615,C,6.78,37,323,0.220
180228,T     ,30.000,190118,C,7.17,25,303,0.219
180228,FOLD  ,9.000,180615,C,6.18,30,327,0.201
180228,BGFV  ,5.000,180720,C,1.29,94,1544,0.198
180228,TBT   ,31.000,200117,C,9.75,40,196,0.191
180228,TEVA  ,15.000,200117,C,7.03,31,257,0.182
180228,VXX   ,40.000,180921,P,8.75,27,204,0.177
180228,MU    ,45.000,190118,C,10.46,22,166,0.175
180228,SWN   ,3.000,180921,C,1.04,166,1560,0.162
180228,DQ    ,50.000,180720,C,10.31,33,151,0.161
180228,FTR   ,10.000,180720,P,4.09,47,370,0.154
180228,VRX   ,12.500,190118,C,5.77,22,265,0.151
180228,TEVA  ,20.000,200117,C,4.47,29,324,0.144
180228,VRX   ,15.000,190118,C,4.12,34,333,0.142
180228,GE    ,10.000,200117,C,5.30,21,253,0.133
180228,VRX   ,20.000,200117,C,4.05,23,254,0.104
180228,AMD   ,12.000,190118,C,2.51,25,307,0.077
180228,FTR   ,8.000,200117,C,1.73,20,416,0.071
180228,FTR   ,7.000,180720,P,1.71,22,386,0.065
180228,FTR   ,11.000,180720,P,5.00,30,120,0.060
180228,IAG   ,4.500,190118,C,1.40,41,206,0.029
180226,UPS   ,75.000,190118,C,32.36,164,2326,7.523
180226,BRKB  ,150.000,190118,C,62.71,50,1093,6.846
180226,SVXY  ,110.000,180921,P,96.50,50,277,2.673
